n,micros,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mx_ut,my_ut,mz_ut
1365.0,3271289791.0,-0.02832,-0.45312,-0.88416,-0.1831,0.0,-0.3052,31.0,10.0,-11.0
1366.0,3271305754.0,-0.02832,-0.45239,-0.88428,-0.061,0.0,-0.3052,31.0,10.0,-11.0
1367.0,3271317805.0,-0.02893,-0.45239,-0.8844,0.0,0.0,-0.3052,31.0,10.0,-11.0
1368.0,3271333886.0,-0.02856,-0.45251,-0.88379,-0.061,-0.061,-0.3052,31.0,10.0,-11.0
1369.0,3271347475.0,-0.0282,-0.45227,-0.88403,-0.1831,-0.1221,-0.1831,31.0,7.0,-10.0
1370.0,3271360432.0,-0.02795,-0.4519,-0.88416,-0.1831,-0.1221,-0.1831,31.0,7.0,-10.0
1371.0,3271376424.0,-0.02759,-0.45239,-0.88354,-0.1221,0.0,-0.1831,31.0,7.0,-10.0
1372.0,3271391866.0,-0.02759,-0.45251,-0.88403,-0.061,-0.061,-0.2441,31.0,7.0,-10.0
1373.0,3271403801.0,-0.02771,-0.45251,-0.88477,-0.061,-0.061,-0.2441,31.0,7.0,-10.0
1374.0,3271418875.0,-0.02808,-0.45227,-0.88416,-0.1221,0.0,-0.2441,31.0,7.0,-10.0
1375.0,3271430779.0,-0.02844,-0.45239,-0.88428,-0.1221,0.0,-0.1831,31.0,7.0,-10.0
1376.0,3271446717.0,-0.02832,-0.4519,-0.88489,-0.1221,0.0,-0.2441,31.0,7.0,-10.0
1377.0,3271462675.0,-0.02856,-0.45203,-0.88489,-0.1221,0.0,-0.2441,32.0,9.0,-9.0
1378.0,3271478871.0,-0.02747,-0.45142,-0.88403,-0.1221,-0.061,-0.2441,32.0,9.0,-9.0
1379.0,3271489799.0,-0.02759,-0.45142,-0.88416,-0.1831,-0.061,-0.3662,32.0,9.0,-9.0
1380.0,3271505882.0,-0.02795,-0.45227,-0.88464,-0.1831,-0.061,-0.3052,32.0,9.0,-9.0
1381.0,3271520865.0,-0.02795,-0.45227,-0.88403,-0.061,0.0,-0.2441,32.0,9.0,-9.0
1382.0,3271535810.0,-0.02771,-0.45288,-0.88367,0.0,0.0,-0.3052,32.0,9.0,-9.0
1383.0,3271549628.0,-0.0282,-0.45264,-0.88391,-0.061,-0.061,-0.2441,32.0,9.0,-9.0
1384.0,3271563623.0,-0.02856,-0.45215,-0.88416,-0.061,0.061,-0.3052,32.0,9.0,-9.0
1385.0,3271576572.0,-0.02942,-0.45239,-0.88513,-0.061,0.061,-0.3052,31.0,9.0,-7.0
1386.0,3271593802.0,-0.02942,-0.45337,-0.88586,-0.061,-0.061,-0.1831,31.0,9.0,-7.0
1387.0,3271605796.0,-0.02844,-0.45312,-0.88391,-0.1221,-0.061,-0.1831,31.0,9.0,-7.0
1388.0,3271617790.0,-0.02783,-0.45251,-0.88391,-0.1221,-0.061,-0.2441,31.0,9.0,-7.0
1389.0,3271632721.0,-0.02783,-0.45251,-0.8844,-0.061,-0.061,-0.2441,31.0,9.0,-7.0
1390.0,3271644796.0,-0.02795,-0.45312,-0.88464,-0.061,-0.061,-0.2441,31.0,9.0,-7.0
1391.0,3271656789.0,-0.02734,-0.45239,-0.88416,-0.1221,0.0,-0.2441,31.0,9.0,-7.0
1392.0,3271668784.0,-0.02808,-0.45227,-0.8833,-0.1831,0.061,-0.2441,31.0,9.0,-7.0
1393.0,3271681552.0,-0.02783,-0.45239,-0.88306,-0.1831,0.061,-0.3052,31.0,11.0,-12.0
1394.0,3271694617.0,-0.02661,-0.45251,-0.8844,-0.061,0.0,-0.1831,31.0,11.0,-12.0
1395.0,3271707598.0,-0.02673,-0.45251,-0.88367,-0.061,0.0,-0.2441,31.0,11.0,-12.0
1396.0,3271720547.0,-0.02734,-0.45288,-0.88318,-0.061,0.0,-0.2441,31.0,11.0,-12.0
1397.0,3271732778.0,-0.02832,-0.453,-0.88342,-0.1221,-0.061,-0.2441,31.0,11.0,-12.0
1398.0,3271744803.0,-0.02917,-0.45288,-0.88403,-0.1221,0.0,-0.3052,31.0,11.0,-12.0
1399.0,3271758752.0,-0.02856,-0.45178,-0.88452,-0.061,-0.061,-0.1831,31.0,11.0,-12.0
1400.0,3271772705.0,-0.02795,-0.45154,-0.88342,-0.1221,-0.061,-0.1831,31.0,11.0,-12.0
1401.0,3271785555.0,-0.02783,-0.45068,-0.88306,-0.1221,-0.061,-0.1831,31.0,10.0,-9.0
1402.0,3271798549.0,-0.02917,-0.45312,-0.88489,-0.061,-0.061,-0.1831,31.0,10.0,-9.0
1403.0,3271812556.0,-0.02954,-0.45337,-0.88403,0.0,-0.061,-0.2441,31.0,10.0,-9.0
1404.0,3271828877.0,-0.0282,-0.45264,-0.88464,-0.061,-0.061,-0.2441,31.0,10.0,-9.0
1405.0,3271845697.0,-0.02856,-0.45288,-0.88416,-0.1221,0.0,-0.1831,31.0,10.0,-9.0
1406.0,3271861747.0,-0.02966,-0.45215,-0.88416,-0.061,0.0,-0.1831,31.0,10.0,-9.0
1407.0,3271876880.0,-0.02893,-0.45227,-0.88354,-0.061,0.0,-0.1831,31.0,10.0,-9.0
1408.0,3271890713.0,-0.02844,-0.45264,-0.88403,-0.1831,-0.061,-0.3052,31.0,10.0,-9.0
1409.0,3271900660.0,-0.0282,-0.45227,-0.88513,-0.1831,-0.061,-0.3052,33.0,9.0,-10.0
1410.0,3271916887.0,-0.02808,-0.45203,-0.88452,-0.1831,-0.061,-0.3052,33.0,9.0,-10.0
1411.0,3271932878.0,-0.02832,-0.45227,-0.88428,-0.061,-0.061,-0.2441,33.0,9.0,-10.0
1412.0,3271947745.0,-0.02734,-0.45142,-0.8844,0.0,-0.061,-0.2441,33.0,9.0,-10.0
1413.0,3271962696.0,-0.02795,-0.45093,-0.88452,-0.061,0.0,-0.2441,33.0,9.0,-10.0
1414.0,3271977861.0,-0.02795,-0.453,-0.88379,-0.1221,-0.061,-0.2441,33.0,9.0,-10.0
1415.0,3271989796.0,-0.0282,-0.45325,-0.88428,-0.061,-0.061,-0.2441,33.0,9.0,-10.0
1416.0,3272002887.0,-0.02869,-0.453,-0.88501,-0.1221,-0.061,-0.2441,33.0,9.0,-10.0
1417.0,3272008457.0,-0.02893,-0.45276,-0.88489,-0.1221,-0.061,-0.2441,32.0,9.0,-10.0
1418.0,3272025774.0,-0.02881,-0.45251,-0.88391,-0.1221,-0.061,-0.2441,32.0,9.0,-10.0
1419.0,3272040881.0,-0.0282,-0.45227,-0.88416,-0.1221,-0.061,-0.2441,32.0,9.0,-10.0
1420.0,3272052784.0,-0.0282,-0.45251,-0.88342,-0.1221,-0.061,-0.2441,32.0,9.0,-10.0
1421.0,3272067889.0,-0.0282,-0.45251,-0.8833,-0.061,0.0,-0.2441,32.0,9.0,-10.0
1422.0,3272083707.0,-0.02832,-0.45264,-0.88477,-0.1221,-0.061,-0.3052,32.0,9.0,-10.0
1423.0,3272100173.0,-0.02979,-0.453,-0.88428,-0.1221,-0.061,-0.2441,32.0,9.0,-10.0
1424.0,3272112780.0,-0.03027,-0.45276,-0.88367,-0.061,0.0,-0.2441,32.0,9.0,-10.0
1425.0,3272125548.0,-0.02893,-0.453,-0.88354,-0.061,0.0,-0.2441,31.0,11.0,-9.0
1426.0,3272138410.0,-0.02808,-0.45154,-0.88452,-0.061,0.0,-0.2441,31.0,11.0,-9.0
1427.0,3272152397.0,-0.02905,-0.45154,-0.88403,-0.061,0.0,-0.3052,31.0,11.0,-9.0
1428.0,3272168074.0,-0.02942,-0.45215,-0.88354,-0.1221,-0.061,-0.3052,31.0,11.0,-9.0
1429.0,3272182705.0,-0.0293,-0.45325,-0.8844,-0.1221,-0.061,-0.2441,31.0,11.0,-9.0
1430.0,3272198685.0,-0.02722,-0.45312,-0.88525,-0.061,0.0,-0.3052,31.0,11.0,-9.0
1431.0,3272214631.0,-0.0271,-0.453,-0.88538,-0.061,0.0,-0.3052,31.0,11.0,-9.0
1432.0,3272230882.0,-0.02856,-0.45288,-0.88428,-0.061,-0.061,-0.2441,31.0,11.0,-9.0
1433.0,3272244470.0,-0.02869,-0.45227,-0.88403,-0.061,-0.061,-0.2441,31.0,8.0,-9.0
1434.0,3272259434.0,-0.02722,-0.45227,-0.88293,-0.061,0.0,-0.2441,31.0,8.0,-9.0
1435.0,3272275159.0,-0.02759,-0.45264,-0.88269,-0.061,0.0,-0.3052,31.0,8.0,-9.0
1436.0,3272286881.0,-0.02759,-0.45288,-0.88379,-0.061,0.0,-0.3052,31.0,8.0,-9.0
1437.0,3272302870.0,-0.02759,-0.45215,-0.8833,-0.1221,-0.061,-0.3052,31.0,8.0,-9.0
1438.0,3272318772.0,-0.02795,-0.45227,-0.8833,-0.1221,-0.061,-0.3052,31.0,8.0,-9.0
1439.0,3272332869.0,-0.02783,-0.45312,-0.8833,-0.061,0.0,-0.2441,31.0,8.0,-9.0
1440.0,3272348860.0,-0.0282,-0.45251,-0.88306,-0.1221,0.0,-0.2441,31.0,8.0,-9.0
1441.0,3272370542.0,-0.0282,-0.45276,-0.88403,-0.1221,0.061,-0.2441,30.0,8.0,-8.0
1442.0,3272386886.0,-0.02905,-0.45312,-0.88464,-0.1221,0.0,-0.2441,30.0,8.0,-8.0
1443.0,3272399713.0,-0.02917,-0.45288,-0.88367,-0.1221,0.0,-0.2441,30.0,8.0,-8.0
1444.0,3272411789.0,-0.02832,-0.453,-0.88354,-0.1221,0.0,-0.3052,30.0,8.0,-8.0
1445.0,3272423794.0,-0.02771,-0.45264,-0.88367,-0.061,-0.061,-0.3052,30.0,8.0,-8.0
1446.0,3272438856.0,-0.02808,-0.45264,-0.88318,-0.061,-0.061,-0.2441,30.0,8.0,-8.0
1447.0,3272450789.0,-0.0282,-0.45264,-0.88293,-0.061,-0.061,-0.2441,30.0,8.0,-8.0
1448.0,3272463708.0,-0.02808,-0.45239,-0.88342,-0.061,0.0,-0.2441,30.0,8.0,-8.0
1449.0,3272476562.0,-0.0282,-0.45239,-0.88391,-0.1221,0.0,-0.3052,32.0,7.0,-6.0
1450.0,3272489460.0,-0.02808,-0.45215,-0.88354,-0.1221,0.0,-0.2441,32.0,7.0,-6.0
1451.0,3272504373.0,-0.0282,-0.45203,-0.88403,-0.1221,-0.061,-0.1831,32.0,7.0,-6.0
1452.0,3272520424.0,-0.02869,-0.45312,-0.88452,-0.1221,0.0,-0.1831,32.0,7.0,-6.0
1453.0,3272536879.0,-0.02795,-0.453,-0.8844,-0.061,-0.061,-0.3052,32.0,7.0,-6.0
1454.0,3272552696.0,-0.02771,-0.45239,-0.88342,-0.061,0.0,-0.2441,32.0,7.0,-6.0
1455.0,3272564774.0,-0.02795,-0.45239,-0.8844,-0.061,0.0,-0.2441,32.0,7.0,-6.0
1456.0,3272576796.0,-0.02771,-0.45227,-0.88464,-0.1221,0.0,-0.2441,32.0,7.0,-6.0
1457.0,3272589567.0,-0.02783,-0.45203,-0.88245,-0.1221,0.0,-0.2441,32.0,8.0,-12.0
1458.0,3272605551.0,-0.0282,-0.45178,-0.88281,-0.1221,-0.061,-0.2441,32.0,8.0,-12.0
1459.0,3272622172.0,-0.02856,-0.45251,-0.8844,-0.1221,0.0,-0.1831,32.0,8.0,-12.0
1460.0,3272634780.0,-0.02832,-0.45264,-0.88342,-0.1221,0.0,-0.1831,32.0,8.0,-12.0
1461.0,3272648703.0,-0.0282,-0.45251,-0.88257,-0.061,0.0,-0.3052,32.0,8.0,-12.0
1462.0,3272662624.0,-0.02844,-0.45264,-0.88293,-0.061,-0.061,-0.3052,32.0,8.0,-12.0
1463.0,3272678874.0,-0.0282,-0.45288,-0.88318,-0.061,-0.061,-0.2441,32.0,8.0,-12.0
1464.0,3272693744.0,-0.0282,-0.45239,-0.88367,-0.061,-0.061,-0.2441,32.0,8.0,-12.0
1465.0,3272710465.0,-0.02832,-0.45203,-0.88354,-0.061,-0.061,-0.2441,32.0,8.0,-6.0
1466.0,3272726879.0,-0.02771,-0.45227,-0.88354,0.0,-0.061,-0.2441,32.0,8.0,-6.0
1467.0,3272739812.0,-0.02856,-0.45264,-0.88293,0.0,0.0,-0.2441,32.0,8.0,-6.0
1468.0,3272754691.0,-0.02869,-0.45215,-0.88281,-0.061,0.0,-0.3052,32.0,8.0,-6.0
1469.0,3272770855.0,-0.02844,-0.4519,-0.88367,-0.1221,0.0,-0.3052,32.0,8.0,-6.0
1470.0,3272786876.0,-0.0282,-0.45215,-0.88428,-0.1221,0.061,-0.3052,32.0,8.0,-6.0
1471.0,3272802868.0,-0.02771,-0.45215,-0.88269,-0.1221,0.0,-0.3052,32.0,8.0,-6.0
1472.0,3272818859.0,-0.02844,-0.45203,-0.88403,-0.1221,0.0,-0.2441,32.0,8.0,-6.0
1473.0,3272834672.0,-0.02954,-0.45203,-0.88464,-0.061,-0.061,-0.2441,32.0,10.0,-12.0
1474.0,3272850780.0,-0.0282,-0.45178,-0.8844,-0.061,-0.061,-0.2441,32.0,10.0,-12.0
1475.0,3272865854.0,-0.02747,-0.45203,-0.88489,0.0,-0.061,-0.2441,32.0,10.0,-12.0
1476.0,3272881141.0,-0.02856,-0.45264,-0.88501,0.0,-0.061,-0.3052,32.0,10.0,-12.0
1477.0,3272892864.0,-0.02832,-0.45178,-0.88403,-0.061,-0.061,-0.2441,32.0,10.0,-12.0
1478.0,3272907705.0,-0.02808,-0.45166,-0.88379,-0.1221,0.0,-0.2441,32.0,10.0,-12.0
1479.0,3272919781.0,-0.02869,-0.45264,-0.88367,-0.061,-0.061,-0.2441,32.0,10.0,-12.0
1480.0,3272932700.0,-0.02905,-0.45264,-0.88379,-0.061,-0.061,-0.2441,32.0,10.0,-12.0
1481.0,3272947457.0,-0.02832,-0.45215,-0.88367,-0.061,0.0,-0.2441,30.0,10.0,-6.0
1482.0,3272961424.0,-0.02783,-0.45215,-0.88525,-0.061,0.0,-0.2441,30.0,10.0,-6.0
1483.0,3272976141.0,-0.0282,-0.45276,-0.88477,0.0,0.0,-0.3052,30.0,10.0,-6.0
1484.0,3272986856.0,-0.02832,-0.45239,-0.88379,-0.061,0.0,-0.2441,30.0,10.0,-6.0
1485.0,3272998791.0,-0.02808,-0.4519,-0.88367,-0.1221,0.0,-0.1831,30.0,10.0,-6.0
1486.0,3273012685.0,-0.02759,-0.4519,-0.88464,-0.061,0.0,-0.1831,30.0,10.0,-6.0
1487.0,3273028878.0,-0.02808,-0.45166,-0.88452,-0.1221,-0.061,-0.2441,30.0,10.0,-6.0
1488.0,3273044699.0,-0.02844,-0.45215,-0.88354,-0.1221,0.0,-0.1831,30.0,10.0,-6.0
1489.0,3273062555.0,-0.02808,-0.453,-0.88342,-0.1221,0.0,-0.1831,34.0,7.0,-8.0
1490.0,3273078866.0,-0.02783,-0.45276,-0.88416,-0.1221,0.0,-0.2441,34.0,7.0,-8.0
1491.0,3273094741.0,-0.02783,-0.45178,-0.88391,-0.1221,0.0,-0.3052,34.0,7.0,-8.0
1492.0,3273110878.0,-0.02808,-0.45215,-0.8844,-0.061,-0.061,-0.2441,34.0,7.0,-8.0
1493.0,3273124741.0,-0.02795,-0.45203,-0.88464,0.0,-0.061,-0.2441,34.0,7.0,-8.0
1494.0,3273140878.0,-0.02869,-0.45239,-0.88464,0.0,0.0,-0.2441,34.0,7.0,-8.0
1495.0,3273152100.0,-0.0282,-0.45251,-0.88513,0.0,0.0,-0.3052,34.0,7.0,-8.0
1496.0,3273165699.0,-0.02734,-0.45203,-0.88513,-0.061,-0.061,-0.2441,34.0,7.0,-8.0
1497.0,3273181541.0,-0.02698,-0.45154,-0.8844,-0.061,-0.061,-0.3052,31.0,10.0,-9.0
1498.0,3273196479.0,-0.02856,-0.45239,-0.8833,-0.061,-0.061,-0.3052,31.0,10.0,-9.0
1499.0,3273211859.0,-0.02783,-0.45288,-0.88342,-0.1221,0.0,-0.3052,31.0,10.0,-9.0
1500.0,3273227710.0,-0.02844,-0.45239,-0.88416,-0.061,0.0,-0.3052,31.0,10.0,-9.0
1501.0,3273243612.0,-0.02893,-0.4519,-0.88428,-0.1221,-0.061,-0.3052,31.0,10.0,-9.0
1502.0,3273258636.0,-0.02881,-0.45227,-0.88538,-0.061,-0.061,-0.2441,31.0,10.0,-9.0
1503.0,3273274694.0,-0.02783,-0.45178,-0.88428,-0.1221,-0.061,-0.3052,31.0,10.0,-9.0
1504.0,3273289602.0,-0.02808,-0.45044,-0.8833,-0.061,-0.061,-0.2441,31.0,10.0,-9.0
1505.0,3273305364.0,-0.0282,-0.45166,-0.88379,-0.061,-0.061,-0.2441,31.0,9.0,-15.0
1506.0,3273318380.0,-0.02881,-0.45264,-0.88464,-0.061,-0.061,-0.2441,31.0,9.0,-15.0
1507.0,3273332373.0,-0.02869,-0.45129,-0.88391,-0.061,-0.061,-0.2441,31.0,9.0,-15.0
1508.0,3273347877.0,-0.02869,-0.45154,-0.88403,-0.1221,-0.061,-0.2441,31.0,9.0,-15.0
1509.0,3273363867.0,-0.02856,-0.45361,-0.88489,-0.1221,-0.061,-0.2441,31.0,9.0,-15.0
1510.0,3273378852.0,-0.02917,-0.45349,-0.88477,-0.1221,-0.061,-0.2441,31.0,9.0,-15.0
1511.0,3273395147.0,-0.02808,-0.45178,-0.88318,-0.1221,-0.061,-0.2441,31.0,9.0,-15.0
1512.0,3273407453.0,-0.02686,-0.45178,-0.88318,-0.061,-0.061,-0.2441,31.0,9.0,-15.0
1513.0,3273422229.0,-0.02673,-0.45251,-0.88403,0.0,-0.061,-0.2441,33.0,8.0,-3.0
1514.0,3273434439.0,-0.02795,-0.4519,-0.88403,-0.061,-0.061,-0.2441,33.0,8.0,-3.0
1515.0,3273447385.0,-0.0282,-0.45215,-0.88464,-0.1221,-0.061,-0.2441,33.0,8.0,-3.0
1516.0,3273462383.0,-0.02869,-0.45349,-0.88525,-0.061,-0.061,-0.2441,33.0,8.0,-3.0
1517.0,3273475382.0,-0.02759,-0.45154,-0.88379,-0.1221,-0.061,-0.3052,33.0,8.0,-3.0
1518.0,3273491382.0,-0.02734,-0.45093,-0.88318,-0.1221,-0.061,-0.2441,33.0,8.0,-3.0
1519.0,3273504369.0,-0.02783,-0.45337,-0.88464,-0.061,0.0,-0.1831,33.0,8.0,-3.0
1520.0,3273520307.0,-0.02808,-0.45312,-0.88501,-0.1221,0.0,-0.1831,33.0,8.0,-3.0
1521.0,3273536646.0,-0.02783,-0.45154,-0.88232,-0.061,-0.061,-0.1831,29.0,10.0,-14.0
1522.0,3273551650.0,-0.02795,-0.45154,-0.8822,-0.061,-0.061,-0.1831,29.0,10.0,-14.0
1523.0,3273567690.0,-0.02905,-0.45251,-0.88477,-0.061,-0.061,-0.1831,29.0,10.0,-14.0
1524.0,3273583776.0,-0.02771,-0.45288,-0.88525,-0.061,0.0,-0.2441,29.0,10.0,-14.0
1525.0,3273596697.0,-0.02795,-0.45288,-0.88452,-0.061,0.0,-0.3052,29.0,10.0,-14.0
1526.0,3273612859.0,-0.02844,-0.45288,-0.88367,-0.1221,0.0,-0.2441,29.0,10.0,-14.0
1527.0,3273628851.0,-0.02856,-0.45276,-0.88342,-0.061,0.0,-0.2441,29.0,10.0,-14.0
1528.0,3273646740.0,-0.02783,-0.45166,-0.88403,-0.061,-0.061,-0.2441,29.0,10.0,-14.0
1529.0,3273660527.0,-0.02747,-0.4519,-0.88428,-0.1221,-0.061,-0.3052,30.0,10.0,-11.0
1530.0,3273675846.0,-0.02832,-0.45227,-0.88367,-0.061,0.0,-0.3052,30.0,10.0,-11.0
1531.0,3273685782.0,-0.02942,-0.45142,-0.88318,-0.061,0.0,-0.2441,30.0,10.0,-11.0
1532.0,3273699689.0,-0.0293,-0.45105,-0.88403,-0.1221,0.0,-0.2441,30.0,10.0,-11.0
1533.0,3273714618.0,-0.02734,-0.45276,-0.88489,-0.1221,0.0,-0.2441,30.0,10.0,-11.0
1534.0,3273728680.0,-0.02722,-0.45276,-0.88367,-0.1221,-0.061,-0.3052,30.0,10.0,-11.0
1535.0,3273741593.0,-0.02759,-0.45239,-0.88391,-0.1221,-0.061,-0.3052,30.0,10.0,-11.0
1536.0,3273754580.0,-0.02893,-0.45239,-0.88477,-0.1221,0.0,-0.2441,30.0,10.0,-11.0
1537.0,3273767536.0,-0.02808,-0.45288,-0.88379,-0.1221,0.0,-0.1831,32.0,10.0,-6.0
1538.0,3273779760.0,-0.02783,-0.45251,-0.88318,-0.061,-0.061,-0.1831,32.0,10.0,-6.0
1539.0,3273790845.0,-0.02844,-0.45178,-0.88416,-0.1221,-0.061,-0.3052,32.0,10.0,-6.0
1540.0,3273802771.0,-0.02844,-0.45178,-0.88416,-0.1831,-0.061,-0.3052,32.0,10.0,-6.0
1541.0,3273817703.0,-0.02808,-0.45105,-0.88428,-0.1221,-0.1221,-0.3052,32.0,10.0,-6.0
1542.0,3273832595.0,-0.02722,-0.45166,-0.8844,-0.061,-0.1221,-0.2441,32.0,10.0,-6.0
1543.0,3273845583.0,-0.02771,-0.45239,-0.88293,-0.061,-0.1221,-0.2441,32.0,10.0,-6.0
1544.0,3273857762.0,-0.02832,-0.453,-0.88293,-0.1221,-0.061,-0.2441,32.0,10.0,-6.0
1545.0,3273871522.0,-0.02856,-0.45251,-0.88367,-0.1831,-0.061,-0.2441,31.0,6.0,-13.0
1546.0,3273887850.0,-0.02747,-0.45203,-0.88416,-0.1831,0.0,-0.2441,31.0,6.0,-13.0
1547.0,3273901768.0,-0.02722,-0.45227,-0.88379,-0.1831,0.0,-0.2441,31.0,6.0,-13.0
1548.0,3273914684.0,-0.0282,-0.45264,-0.88354,-0.1221,0.0,-0.3052,31.0,6.0,-13.0
1549.0,3273930645.0,-0.02832,-0.45264,-0.88367,-0.1221,-0.061,-0.2441,31.0,6.0,-13.0
1550.0,3273945774.0,-0.0282,-0.45239,-0.88489,-0.1221,-0.061,-0.1831,31.0,6.0,-13.0
1551.0,3273958692.0,-0.02832,-0.45264,-0.88464,-0.1221,-0.061,-0.3052,31.0,6.0,-13.0
1552.0,3273974683.0,-0.02905,-0.45203,-0.88318,-0.1221,-0.061,-0.3052,31.0,6.0,-13.0
1553.0,3273991630.0,-0.0293,-0.4519,-0.88342,-0.1221,0.0,-0.2441,30.0,11.0,-10.0
1554.0,3274003756.0,-0.02783,-0.45166,-0.88464,-0.061,0.0,-0.2441,30.0,11.0,-10.0
1555.0,3274018691.0,-0.02808,-0.4519,-0.88525,-0.061,-0.061,-0.2441,30.0,11.0,-10.0
1556.0,3274034685.0,-0.02881,-0.4519,-0.88489,-0.061,-0.1221,-0.2441,30.0,11.0,-10.0
1557.0,3274049869.0,-0.02905,-0.45325,-0.88428,-0.1221,-0.1221,-0.2441,30.0,11.0,-10.0
1558.0,3274064850.0,-0.02771,-0.45117,-0.88452,-0.1221,0.0,-0.2441,30.0,11.0,-10.0
1559.0,3274078686.0,-0.02747,-0.45105,-0.88367,-0.1221,-0.061,-0.2441,30.0,11.0,-10.0
1560.0,3274093843.0,-0.02661,-0.45166,-0.88367,-0.061,-0.061,-0.1831,30.0,11.0,-10.0
1561.0,3274105643.0,-0.02722,-0.45178,-0.8844,0.0,-0.061,-0.1831,32.0,8.0,-8.0
1562.0,3274118594.0,-0.02856,-0.45166,-0.88452,-0.061,-0.061,-0.3052,32.0,8.0,-8.0
1563.0,3274132844.0,-0.02881,-0.45203,-0.88318,-0.1221,0.0,-0.3052,32.0,8.0,-8.0
1564.0,3274148693.0,-0.02832,-0.45251,-0.88306,-0.1221,-0.061,-0.2441,32.0,8.0,-8.0
1565.0,3274164857.0,-0.02808,-0.4519,-0.88391,-0.1221,-0.061,-0.2441,32.0,8.0,-8.0
1566.0,3274180759.0,-0.02808,-0.45178,-0.88367,-0.1221,-0.061,-0.3052,32.0,8.0,-8.0
1567.0,3274196698.0,-0.02881,-0.45215,-0.8844,-0.1221,0.0,-0.3052,32.0,8.0,-8.0
1568.0,3274213777.0,-0.02844,-0.4519,-0.88501,-0.061,0.0,-0.3052,32.0,8.0,-8.0
1569.0,3274229441.0,-0.02771,-0.45264,-0.88525,-0.061,0.0,-0.2441,32.0,10.0,-8.0
1570.0,3274243378.0,-0.02795,-0.45288,-0.88538,-0.1221,0.0,-0.2441,32.0,10.0,-8.0
1571.0,3274256285.0,-0.0282,-0.45227,-0.88477,-0.1221,0.0,-0.3052,32.0,10.0,-8.0
1572.0,3274271851.0,-0.02893,-0.45227,-0.88428,-0.061,-0.061,-0.2441,32.0,10.0,-8.0
1573.0,3274283784.0,-0.02942,-0.45276,-0.88416,-0.061,-0.1221,-0.2441,32.0,10.0,-8.0
1574.0,3274297734.0,-0.02808,-0.45325,-0.88379,-0.061,-0.061,-0.3052,32.0,10.0,-8.0
1575.0,3274313702.0,-0.02722,-0.45251,-0.88269,-0.061,0.0,-0.3052,32.0,10.0,-8.0
1576.0,3274327593.0,-0.02686,-0.45288,-0.88342,-0.1221,-0.061,-0.2441,32.0,10.0,-8.0
1577.0,3274344629.0,-0.02673,-0.45349,-0.88403,-0.1831,-0.061,-0.1831,34.0,7.0,-12.0
1578.0,3274358579.0,-0.02844,-0.45166,-0.88379,-0.061,0.0,-0.1831,34.0,7.0,-12.0
1579.0,3274374757.0,-0.02844,-0.45166,-0.88391,-0.061,0.0,-0.2441,34.0,7.0,-12.0
1580.0,3274390867.0,-0.02747,-0.45264,-0.8855,-0.061,-0.061,-0.2441,34.0,7.0,-12.0
1581.0,3274406769.0,-0.0282,-0.45215,-0.88477,-0.1221,-0.1221,-0.2441,34.0,7.0,-12.0
1582.0,3274426731.0,-0.02771,-0.45251,-0.88281,-0.1221,-0.061,-0.2441,34.0,7.0,-12.0
1583.0,3274441688.0,-0.0282,-0.45288,-0.88245,-0.1221,0.061,-0.1831,34.0,7.0,-12.0
1584.0,3274456846.0,-0.02832,-0.45276,-0.88379,-0.061,0.061,-0.2441,34.0,7.0,-12.0
1585.0,3274472642.0,-0.02722,-0.45251,-0.88464,-0.061,0.0,-0.2441,32.0,8.0,-12.0
1586.0,3274485596.0,-0.02649,-0.45215,-0.88489,-0.061,-0.061,-0.3052,32.0,8.0,-12.0
1587.0,3274500854.0,-0.02844,-0.45312,-0.88452,-0.061,-0.061,-0.3052,32.0,8.0,-12.0
1588.0,3274515868.0,-0.02869,-0.45251,-0.88489,-0.061,0.0,-0.2441,32.0,8.0,-12.0
1589.0,3274528694.0,-0.02808,-0.45178,-0.88477,-0.061,0.0,-0.2441,32.0,8.0,-12.0
1590.0,3274542640.0,-0.02747,-0.4519,-0.88379,-0.061,0.0,-0.2441,32.0,8.0,-12.0
1591.0,3274557598.0,-0.02759,-0.45251,-0.88245,-0.1221,0.0,-0.2441,32.0,8.0,-12.0
1592.0,3274572543.0,-0.02844,-0.45227,-0.88306,-0.1221,0.0,-0.2441,32.0,8.0,-12.0
1593.0,3274588640.0,-0.0282,-0.45178,-0.88501,-0.061,0.0,-0.3052,32.0,9.0,-10.0
1594.0,3274600767.0,-0.02844,-0.45178,-0.88501,-0.1221,0.0,-0.3052,32.0,9.0,-10.0
1595.0,3274616759.0,-0.02832,-0.4519,-0.88452,-0.1221,0.0,-0.2441,32.0,9.0,-10.0
1596.0,3274627777.0,-0.02759,-0.45239,-0.8844,-0.061,0.0,-0.2441,32.0,9.0,-10.0
1597.0,3274639771.0,-0.02771,-0.45276,-0.88403,0.0,0.0,-0.2441,32.0,9.0,-10.0
1598.0,3274654687.0,-0.02759,-0.45154,-0.88367,-0.061,0.0,-0.1831,32.0,9.0,-10.0
1599.0,3274666776.0,-0.0271,-0.45081,-0.88379,-0.061,0.0,-0.1831,32.0,9.0,-10.0
1600.0,3274679867.0,-0.02844,-0.45239,-0.88391,-0.1221,0.0,-0.2441,32.0,9.0,-10.0
